-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
4.710632,3.303457,3.422612
4.710632,3.303457,3.422612
4.710632,3.303457,3.422612
-1,-1,-1
-1,-1,-1
4.642138,2.246322,2.890145
4.642138,2.246322,2.890145
4.019858,2.395436,3.291466
3.397577,2.544550,3.692787
3.397577,2.544550,3.692787
-1,-1,-1
-1,-1,-1
-1,-1,-1
5.418482,2.650065,2.563549
5.418482,2.650065,2.563549
5.418482,2.650065,2.563549
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
3.142302,1.446156,0.374153
3.142302,1.446156,0.374153
3.142302,1.446156,0.374153
3.142302,1.446156,0.374153
3.120887,1.459072,0.863318
3.120887,1.459072,0.863318
3.120887,1.459072,0.863318
3.120887,1.459072,0.863318
3.120887,1.459072,0.863318
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
3.686177,1.712587,2.454297
3.686177,1.712587,2.454297
3.686177,1.712587,2.454297
-1,-1,-1
3.480345,1.993153,2.942324
3.480345,1.993153,2.942324
3.588424,1.840858,2.579824
3.696503,1.688563,2.217325
3.696503,1.688563,2.217325
-1,-1,-1
3.453763,1.502018,1.030432
3.018394,1.813615,2.062278
3.018394,1.813615,2.062278
2.583025,2.125212,3.094125
-1,-1,-1
-1,-1,-1
-1,-1,-1
3.667941,1.920522,1.411731
3.667941,1.920522,1.411731
3.667941,1.920522,1.411731
3.564705,2.119144,1.316805
3.564705,2.119144,1.316805
3.564705,2.119144,1.316805
-1,-1,-1
3.609307,2.157261,1.391330
3.609307,2.157261,1.391330
3.624181,2.158079,1.283111
3.639056,2.158898,1.174893
3.639056,2.158898,1.174893
3.611244,2.086892,1.056108
3.611244,2.086892,1.056108
3.611244,2.086892,1.056108
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
3.484365,1.960788,1.303548
3.484365,1.960788,1.303548
3.484365,1.960788,1.303548
3.484365,1.960788,1.303548
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
3.628487,1.918116,1.120979
3.628487,1.918116,1.120979
3.598702,1.893134,1.134746
3.568917,1.868152,1.148513
3.568917,1.868152,1.148513
3.508883,1.985130,1.172905
3.508883,1.985130,1.172905
3.508883,1.985130,1.172905
3.467382,1.895378,0.802136
3.467382,1.895378,0.802136
3.467382,1.895378,0.802136
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
3.540964,2.044373,1.405597
3.540964,2.044373,1.405597
3.540964,2.044373,1.405597
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
